title,category,link
"UK's Ukraine support 'resolute' after Trump win - Darren Jones says there ""shouldn't be an element of conceding to illegal invasions from Russia"".",Politics,https://www.bbc.com/news/articles/cgqy4k80dk2o
In Russia's shadow: The Baltics wait for Europe's strategic new railway - Building the link to western Europe has become more urgent as the Baltics see Russia as a threat.,Europe,https://www.bbc.com/news/articles/cx2n4r9reejo
"Return of unpredictable US president puts UK defence spending top of agenda - Politicians say we're living in dangerous times, and Trump is a lot less willing than Biden to pay for Europe's defence.",Other,https://www.bbc.com/news/articles/c9vnd17v2vmo
"Russia jails soldiers who killed entire family in Ukraine - The sentence, handed down by a Russian court, is a rare example of the country holding its troops to account for war crimes.",Europe,https://www.bbc.com/news/articles/cn012ed0z2ro
"Putin hails 'courageous' Trump after election win - The Russian president also said that Trump's claim that he can help end the war in Ukraine ""deserves attention at least"".",World,https://www.bbc.com/news/articles/c1mlp5p4lvko
"Support for Ukraine 'iron-clad', PM tells Zelensky - The leaders met at a European summit in Hungary amid fears President-elect Trump might curb aid to Ukraine.",Europe,https://www.bbc.com/news/articles/cm2z1z20xzno
"Russian anti-war teenager faces five years in jail after failed appeal - Arseny Turbin, one of Russia's youngest political prisoners, has lost an appeal to overturn his five-year jail sentence.",Europe,https://www.bbc.com/news/articles/c8ekwzkj2ejo
Europe's leaders face up to Trump victory at Hungarian summit - Leaders meeting in Budapest will be focused on Russia's war and fears of US isolationism.,Europe,https://www.bbc.com/news/articles/cly2z73127vo
"The view from countries where Trump's win really matters - An opportunity, a respite or a security fear - we assess how Trump's return to power is being viewed elsewhere.",World,https://www.bbc.com/news/articles/c4gpd2487e5o
Polish community provide ambulances for Ukraine - Leamington Spa fundraisers have so far delivered more than 40 vehicles to Ukraine.,UK/Local,https://www.bbc.com/news/articles/cgqy922e792o
"The pick-ups 'saving  lives on the front line' in Ukraine - Donated trucks, taken in convoy from Scotland and around the UK to the war-torn country, have been involved in multiple rescues.",UK/Local,https://www.bbc.com/news/articles/cwy1glxe2zxo
Funeral for ex-soldier who fought in Ukraine - Liam Love's body has been repatriated to County Fermanagh ahead of a funeral service on Saturday.,UK/Local,https://www.bbc.com/news/articles/c93ql395x0ko
US election weighs on Ukraine's frontline soldiers - Ukrainians on the front lines tell the BBC's James Waterhouse that their country’s survival is in the hands of Americans.,Europe,https://www.bbc.com/news/articles/cr5m6d6l7e2o
"Ukraine in new mobilisation drive as Russia advances - Ukraine's military has been under severe pressure of late, in part due to Russia's greater manpower.",Europe,https://www.bbc.com/news/articles/cx2n4n1r307o
"Nato says North Korean troops deployed to Russia's Kursk region - Mark Rutte said the deployment represented a ""dangerous expansion"" of Russia's war in Ukraine. ",World,https://www.bbc.com/news/articles/cyv737vy376o
"High-stakes vote decides Georgia's future path in Europe - The pro-Western president calls for a ""new Georgia"" after years of increasingly authoritarian rule.",Europe,https://www.bbc.com/news/articles/cqj0l8rpvelo
"Zelensky snubs UN chief Guterres after his Russia trip - A source in Ukraine's presidency tells the BBC that António Guterres shook hands with ""war instigator"" Vladimir Putin.",Europe,https://www.bbc.com/news/articles/clyd4xg70ejo
"North Korea troops in Ukraine would escalate conflict, Lukashenko tells BBC - Vladimir Putin's closest ally speaks to Steve Rosenberg about the war, nuclear weapons and relations with the West.",Europe,https://www.bbc.com/news/articles/c62938gl6q1o
Russians accused of crimes offered choice - go to war instead of court - A former Olympic athlete has been told if he fights in Ukraine a criminal case against him will be frozen.,Europe,https://www.bbc.com/news/articles/cdrjrp7625mo
"PM says Russia risks global food security in Ukraine - Despite the war, Ukraine is still a significant supplier of agricultural goods including grain.",Politics,https://www.bbc.com/news/articles/c3vkv4kwr06o
Donated ambulance for injured Ukrainian soldiers - A Hull charity is appealing for more support to help people affected by the war in Ukraine.,UK/Local,https://www.bbc.com/news/articles/cy4d4w4nz8mo
UK to boost Ukraine funding using £2bn from Russian assets - The funds are the UK's contribution to a $50bn (£38bn)  loan package announced back in June.,Europe,https://www.bbc.com/news/articles/c5y3yd22rk5o
Putin gathers allies to show West's pressure isn’t working - Russian President Vladimir Putin is welcoming more than 20 world leaders to the Brics summit.,World,https://www.bbc.com/news/articles/cly3ylwg4eqo
"Seoul wants N Korean troops to leave Russia immediately - South Korea tells Russia's ambassador they are prepared to respond with ""all measures available"".",World,https://www.bbc.com/news/articles/c625p2wy3q7o
"Russian rocket becomes musical instrument of hope - The extraordinary instrument will be featured at a concert, raising funds for Ukraine.",UK/Local,https://www.bbc.com/news/articles/ckgmp1n982ko
Vulnerable time for Europe as clock ticks down for Biden - The days of US largesse are expected to end as soon as the current president steps down in January.,World,https://www.bbc.com/news/articles/cz9p8455l4xo
"US sanctions Chinese firms behind Russian drones, as Zelensky calls for 'pressure' - The US Treasury announces the move after the Ukrainian president called out China's involvement in Russian arms.",World,https://www.bbc.com/news/articles/cew19r27xr7o
Zelensky presents 'victory plan' to Ukrainian parliament - Key elements include a formal invitation to join Nato and a refusal to cede any Ukrainian territory.,Europe,https://www.bbc.com/news/articles/cd0z8gg5v14o
"Are North Korean troops joining Russia’s war in Ukraine? - Russia says no, but Ukraine and South Korea point to a deepening relationship between Pyongyang and Moscow.",World,https://www.bbc.com/news/articles/c4g5vwxgyx3o
Engine donated to help firefighters in Ukraine - A Manx charity donates an engine formerly used on the island to a fire station in southern Ukraine.,UK/Local,https://www.bbc.com/news/articles/cq5e62lz16vo
Manchester and Ukraine libraries twinned - The city's libraries are linked in a partnership to bring closer ties with Ukrainian libraries.,UK/Local,https://www.bbc.com/news/articles/c0qzv4qkep2o
Pivotal moment for Georgians with future in Europe at stake - Georgia's elections on 26 October could be the most decisive since the country's revolution in 2003.,Europe,https://www.bbc.com/news/articles/c4g9wve5k19o
"Father of girl who drew anti-war picture freed from Russia jail - A drawing by Alexei Moskalev's daughter featuring the phrase ""No to war"" was reported to the police.",Europe,https://www.bbc.com/news/articles/cd7xlll39l5o
"Russia jails French researcher in 'foreign agent' case - Laurent Vinatier gets a three-year prison term for breaking Russia's controversial ""foreign agent"" law.",Europe,https://www.bbc.com/news/articles/c4g43l82p19o
"Thousands of cars that crash in US are ending up in Russia - The South Caucasus nation of Georgia has a huge used car market, with many vehicles finding their way over the border.",World,https://www.bbc.com/news/articles/crl8187l920o
"Ukraine denounces Russia's reported execution of captured troops - Kyiv's human rights ombudsman has written to the UN, after reports that Russia executed Ukrainian PoWs. ",Europe,https://www.bbc.com/news/articles/c4g5y80dr5vo
"Ukrainian journalist, 27, who chronicled Russian occupation dies in prison - Viktoriia Roshchyna had been detained last year while reporting in Russian-occupied Ukraine.",Europe,https://www.bbc.com/news/articles/cy0g29w45p1o
Police chief fears Ukraine war link to GPS thefts - Insurance claims for the thefts of GPS units increased by 137% in the year after Russia's invasion.,UK/Local,https://www.bbc.com/news/articles/c3e923ggypjo
Ukraine ports impossible to defend from attack - Odesa chief - A two-storey building was hit in the fourth such attack on the Black Sea coastal region in five days.,Europe,https://www.bbc.com/news/articles/clyzpnnwr3jo
"UK-linked firms suspected of busting Russia sanctions - The government is investigating 37 companies - but has yet to hand out any fines, the BBC discovers.",UK/Local,https://www.bbc.com/news/articles/c5y97k4w7llo
"Russian strike kills eight in fresh attack on Ukrainian port - Russian missiles hit a container ship - the third attack on a civilian vessel in four days, officials say.",Europe,https://www.bbc.com/news/articles/cy4d1xrep1ko
